facility_id,facility_name,facility_type,district,state,bed_count,data_source
F00280,PHC Mayurbhanj #15,PHC,Mayurbhanj,Odisha,6,real_state_totals_synthetic_district_distribution
F00281,PHC Mayurbhanj #16,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00282,PHC Mayurbhanj #17,PHC,Mayurbhanj,Odisha,8,real_state_totals_synthetic_district_distribution
F00283,PHC Mayurbhanj #18,PHC,Mayurbhanj,Odisha,8,real_state_totals_synthetic_district_distribution
F00284,PHC Mayurbhanj #19,PHC,Mayurbhanj,Odisha,5,real_state_totals_synthetic_district_distribution
F00285,PHC Mayurbhanj #20,PHC,Mayurbhanj,Odisha,8,real_state_totals_synthetic_district_distribution
F00286,PHC Mayurbhanj #21,PHC,Mayurbhanj,Odisha,5,real_state_totals_synthetic_district_distribution
F00287,PHC Mayurbhanj #22,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00288,PHC Mayurbhanj #23,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00289,PHC Mayurbhanj #24,PHC,Mayurbhanj,Odisha,9,real_state_totals_synthetic_district_distribution
F00290,PHC Mayurbhanj #25,PHC,Mayurbhanj,Odisha,9,real_state_totals_synthetic_district_distribution
F00291,PHC Mayurbhanj #26,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00292,PHC Mayurbhanj #27,PHC,Mayurbhanj,Odisha,5,real_state_totals_synthetic_district_distribution
F00293,PHC Mayurbhanj #28,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00294,PHC Mayurbhanj #29,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00295,PHC Mayurbhanj #30,PHC,Mayurbhanj,Odisha,10,real_state_totals_synthetic_district_distribution
F00296,PHC Mayurbhanj #31,PHC,Mayurbhanj,Odisha,6,real_state_totals_synthetic_district_distribution
F00297,PHC Mayurbhanj #32,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00298,PHC Mayurbhanj #33,PHC,Mayurbhanj,Odisha,8,real_state_totals_synthetic_district_distribution
F00299,PHC Mayurbhanj #34,PHC,Mayurbhanj,Odisha,5,real_state_totals_synthetic_district_distribution
F00300,PHC Mayurbhanj #35,PHC,Mayurbhanj,Odisha,6,real_state_totals_synthetic_district_distribution
F00301,PHC Mayurbhanj #36,PHC,Mayurbhanj,Odisha,9,real_state_totals_synthetic_district_distribution
F00302,PHC Mayurbhanj #37,PHC,Mayurbhanj,Odisha,7,real_state_totals_synthetic_district_distribution
F00303,PHC Mayurbhanj #38,PHC,Mayurbhanj,Odisha,5,real_state_totals_synthetic_district_distribution
F00304,PHC Mayurbhanj #39,PHC,Mayurbhanj,Odisha,8,real_state_totals_synthetic_district_distribution
F00305,PHC Mayurbhanj #40,PHC,Mayurbhanj,Odisha,5,real_state_totals_synthetic_district_distribution
F00306,PHC Mayurbhanj #41,PHC,Mayurbhanj,Odisha,9,real_state_totals_synthetic_district_distribution
F00307,PHC Mayurbhanj #42,PHC,Mayurbhanj,Odisha,8,real_state_totals_synthetic_district_distribution
F00308,PHC Mayurbhanj #43,PHC,Mayurbhanj,Odisha,8,real_state_totals_synthetic_district_distribution
F00309,PHC Mayurbhanj #44,PHC,Mayurbhanj,Odisha,7,real_state_totals_synthetic_district_distribution
F00310,PHC Mayurbhanj #45,PHC,Mayurbhanj,Odisha,5,real_state_totals_synthetic_district_distribution
F00311,PHC Mayurbhanj #46,PHC,Mayurbhanj,Odisha,10,real_state_totals_synthetic_district_distribution
F00312,PHC Mayurbhanj #47,PHC,Mayurbhanj,Odisha,7,real_state_totals_synthetic_district_distribution
F00313,PHC Mayurbhanj #48,PHC,Mayurbhanj,Odisha,10,real_state_totals_synthetic_district_distribution
F00314,PHC Mayurbhanj #49,PHC,Mayurbhanj,Odisha,7,real_state_totals_synthetic_district_distribution
F00315,PHC Mayurbhanj #50,PHC,Mayurbhanj,Odisha,5,real_state_totals_synthetic_district_distribution
F00316,PHC Mayurbhanj #51,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00317,PHC Mayurbhanj #52,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00318,PHC Mayurbhanj #53,PHC,Mayurbhanj,Odisha,9,real_state_totals_synthetic_district_distribution
F00319,PHC Mayurbhanj #54,PHC,Mayurbhanj,Odisha,7,real_state_totals_synthetic_district_distribution
F00320,PHC Mayurbhanj #55,PHC,Mayurbhanj,Odisha,6,real_state_totals_synthetic_district_distribution
F00321,PHC Mayurbhanj #56,PHC,Mayurbhanj,Odisha,7,real_state_totals_synthetic_district_distribution
F00322,PHC Mayurbhanj #57,PHC,Mayurbhanj,Odisha,7,real_state_totals_synthetic_district_distribution
F00323,PHC Mayurbhanj #58,PHC,Mayurbhanj,Odisha,7,real_state_totals_synthetic_district_distribution
F00324,PHC Mayurbhanj #59,PHC,Mayurbhanj,Odisha,10,real_state_totals_synthetic_district_distribution
F00325,PHC Mayurbhanj #60,PHC,Mayurbhanj,Odisha,9,real_state_totals_synthetic_district_distribution
F00326,PHC Mayurbhanj #61,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00327,PHC Mayurbhanj #62,PHC,Mayurbhanj,Odisha,9,real_state_totals_synthetic_district_distribution
F00328,PHC Mayurbhanj #63,PHC,Mayurbhanj,Odisha,9,real_state_totals_synthetic_district_distribution
F00329,PHC Mayurbhanj #64,PHC,Mayurbhanj,Odisha,9,real_state_totals_synthetic_district_distribution
F00330,PHC Mayurbhanj #65,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00331,PHC Mayurbhanj #66,PHC,Mayurbhanj,Odisha,4,real_state_totals_synthetic_district_distribution
F00332,PHC Mayurbhanj #67,PHC,Mayurbhanj,Odisha,7,real_state_totals_synthetic_district_distribution
F00333,CHC Mayurbhanj #1,CHC,Mayurbhanj,Odisha,43,real_state_totals_synthetic_district_distribution
F00334,CHC Mayurbhanj #2,CHC,Mayurbhanj,Odisha,30,real_state_totals_synthetic_district_distribution
F00335,CHC Mayurbhanj #3,CHC,Mayurbhanj,Odisha,45,real_state_totals_synthetic_district_distribution
F00336,CHC Mayurbhanj #4,CHC,Mayurbhanj,Odisha,47,real_state_totals_synthetic_district_distribution
F00337,CHC Mayurbhanj #5,CHC,Mayurbhanj,Odisha,23,real_state_totals_synthetic_district_distribution
F00338,CHC Mayurbhanj #6,CHC,Mayurbhanj,Odisha,27,real_state_totals_synthetic_district_distribution
F00339,CHC Mayurbhanj #7,CHC,Mayurbhanj,Odisha,26,real_state_totals_synthetic_district_distribution
F00340,CHC Mayurbhanj #8,CHC,Mayurbhanj,Odisha,26,real_state_totals_synthetic_district_distribution
F00341,CHC Mayurbhanj #9,CHC,Mayurbhanj,Odisha,37,real_state_totals_synthetic_district_distribution
F00342,CHC Mayurbhanj #10,CHC,Mayurbhanj,Odisha,34,real_state_totals_synthetic_district_distribution
F00343,CHC Mayurbhanj #11,CHC,Mayurbhanj,Odisha,24,real_state_totals_synthetic_district_distribution
F00344,District Hospital Mayurbhanj #1,District Hospital,Mayurbhanj,Odisha,208,real_state_totals_synthetic_district_distribution
F00345,District Hospital Mayurbhanj #2,District Hospital,Mayurbhanj,Odisha,146,real_state_totals_synthetic_district_distribution
F00346,PHC Balasore #1,PHC,Balasore,Odisha,6,real_state_totals_synthetic_district_distribution
F00347,PHC Balasore #2,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00348,PHC Balasore #3,PHC,Balasore,Odisha,5,real_state_totals_synthetic_district_distribution
F00349,PHC Balasore #4,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00350,PHC Balasore #5,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00351,PHC Balasore #6,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00352,PHC Balasore #7,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00353,PHC Balasore #8,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00354,PHC Balasore #9,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00355,PHC Balasore #10,PHC,Balasore,Odisha,8,real_state_totals_synthetic_district_distribution
F00356,PHC Balasore #11,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00357,PHC Balasore #12,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00358,PHC Balasore #13,PHC,Balasore,Odisha,9,real_state_totals_synthetic_district_distribution
F00359,PHC Balasore #14,PHC,Balasore,Odisha,8,real_state_totals_synthetic_district_distribution
F00360,PHC Balasore #15,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00361,PHC Balasore #16,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00362,PHC Balasore #17,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00363,PHC Balasore #18,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00364,PHC Balasore #19,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00365,PHC Balasore #20,PHC,Balasore,Odisha,5,real_state_totals_synthetic_district_distribution
F00366,PHC Balasore #21,PHC,Balasore,Odisha,5,real_state_totals_synthetic_district_distribution
F00367,PHC Balasore #22,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00368,PHC Balasore #23,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00369,PHC Balasore #24,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00370,PHC Balasore #25,PHC,Balasore,Odisha,5,real_state_totals_synthetic_district_distribution
F00371,PHC Balasore #26,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00372,PHC Balasore #27,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00373,PHC Balasore #28,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00374,PHC Balasore #29,PHC,Balasore,Odisha,5,real_state_totals_synthetic_district_distribution
F00375,PHC Balasore #30,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00376,PHC Balasore #31,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00377,PHC Balasore #32,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00378,PHC Balasore #33,PHC,Balasore,Odisha,6,real_state_totals_synthetic_district_distribution
F00379,PHC Balasore #34,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00380,PHC Balasore #35,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00381,PHC Balasore #36,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00382,PHC Balasore #37,PHC,Balasore,Odisha,6,real_state_totals_synthetic_district_distribution
F00383,PHC Balasore #38,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00384,PHC Balasore #39,PHC,Balasore,Odisha,9,real_state_totals_synthetic_district_distribution
F00385,PHC Balasore #40,PHC,Balasore,Odisha,9,real_state_totals_synthetic_district_distribution
F00386,PHC Balasore #41,PHC,Balasore,Odisha,10,real_state_totals_synthetic_district_distribution
F00387,PHC Balasore #42,PHC,Balasore,Odisha,8,real_state_totals_synthetic_district_distribution
F00388,PHC Balasore #43,PHC,Balasore,Odisha,9,real_state_totals_synthetic_district_distribution
F00389,PHC Balasore #44,PHC,Balasore,Odisha,9,real_state_totals_synthetic_district_distribution
F00390,PHC Balasore #45,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00391,PHC Balasore #46,PHC,Balasore,Odisha,5,real_state_totals_synthetic_district_distribution
F00392,PHC Balasore #47,PHC,Balasore,Odisha,5,real_state_totals_synthetic_district_distribution
F00393,PHC Balasore #48,PHC,Balasore,Odisha,6,real_state_totals_synthetic_district_distribution
F00394,PHC Balasore #49,PHC,Balasore,Odisha,5,real_state_totals_synthetic_district_distribution
F00395,PHC Balasore #50,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00396,PHC Balasore #51,PHC,Balasore,Odisha,8,real_state_totals_synthetic_district_distribution
F00397,PHC Balasore #52,PHC,Balasore,Odisha,9,real_state_totals_synthetic_district_distribution
F00398,PHC Balasore #53,PHC,Balasore,Odisha,8,real_state_totals_synthetic_district_distribution
F00399,PHC Balasore #54,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00400,PHC Balasore #55,PHC,Balasore,Odisha,9,real_state_totals_synthetic_district_distribution
F00401,PHC Balasore #56,PHC,Balasore,Odisha,6,real_state_totals_synthetic_district_distribution
F00402,PHC Balasore #57,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00403,PHC Balasore #58,PHC,Balasore,Odisha,4,real_state_totals_synthetic_district_distribution
F00404,PHC Balasore #59,PHC,Balasore,Odisha,8,real_state_totals_synthetic_district_distribution
F00405,PHC Balasore #60,PHC,Balasore,Odisha,7,real_state_totals_synthetic_district_distribution
F00406,PHC Balasore #61,PHC,Balasore,Odisha,8,real_state_totals_synthetic_district_distribution
F00407,CHC Balasore #1,CHC,Balasore,Odisha,49,real_state_totals_synthetic_district_distribution
F00408,CHC Balasore #2,CHC,Balasore,Odisha,47,real_state_totals_synthetic_district_distribution
F00409,CHC Balasore #3,CHC,Balasore,Odisha,36,real_state_totals_synthetic_district_distribution
F00410,CHC Balasore #4,CHC,Balasore,Odisha,25,real_state_totals_synthetic_district_distribution
F00411,CHC Balasore #5,CHC,Balasore,Odisha,21,real_state_totals_synthetic_district_distribution
F00412,CHC Balasore #6,CHC,Balasore,Odisha,50,real_state_totals_synthetic_district_distribution
F00413,CHC Balasore #7,CHC,Balasore,Odisha,36,real_state_totals_synthetic_district_distribution
F00414,CHC Balasore #8,CHC,Balasore,Odisha,22,real_state_totals_synthetic_district_distribution
F00415,CHC Balasore #9,CHC,Balasore,Odisha,47,real_state_totals_synthetic_district_distribution
F00416,CHC Balasore #10,CHC,Balasore,Odisha,25,real_state_totals_synthetic_district_distribution
F00417,District Hospital Balasore #1,District Hospital,Balasore,Odisha,117,real_state_totals_synthetic_district_distribution
F00418,PHC Puri #1,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00419,PHC Puri #2,PHC,Puri,Odisha,4,real_state_totals_synthetic_district_distribution
F00420,PHC Puri #3,PHC,Puri,Odisha,9,real_state_totals_synthetic_district_distribution
F00421,PHC Puri #4,PHC,Puri,Odisha,10,real_state_totals_synthetic_district_distribution
F00422,PHC Puri #5,PHC,Puri,Odisha,5,real_state_totals_synthetic_district_distribution
F00423,PHC Puri #6,PHC,Puri,Odisha,7,real_state_totals_synthetic_district_distribution
F00424,PHC Puri #7,PHC,Puri,Odisha,4,real_state_totals_synthetic_district_distribution
F00425,PHC Puri #8,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00426,PHC Puri #9,PHC,Puri,Odisha,5,real_state_totals_synthetic_district_distribution
F00427,PHC Puri #10,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00428,PHC Puri #11,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00429,PHC Puri #12,PHC,Puri,Odisha,4,real_state_totals_synthetic_district_distribution
F00430,PHC Puri #13,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00431,PHC Puri #14,PHC,Puri,Odisha,4,real_state_totals_synthetic_district_distribution
F00432,PHC Puri #15,PHC,Puri,Odisha,7,real_state_totals_synthetic_district_distribution
F00433,PHC Puri #16,PHC,Puri,Odisha,9,real_state_totals_synthetic_district_distribution
F00434,PHC Puri #17,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00435,PHC Puri #18,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00436,PHC Puri #19,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00437,PHC Puri #20,PHC,Puri,Odisha,6,real_state_totals_synthetic_district_distribution
F00438,PHC Puri #21,PHC,Puri,Odisha,6,real_state_totals_synthetic_district_distribution
F00439,PHC Puri #22,PHC,Puri,Odisha,5,real_state_totals_synthetic_district_distribution
F00440,PHC Puri #23,PHC,Puri,Odisha,9,real_state_totals_synthetic_district_distribution
F00441,PHC Puri #24,PHC,Puri,Odisha,9,real_state_totals_synthetic_district_distribution
F00442,PHC Puri #25,PHC,Puri,Odisha,6,real_state_totals_synthetic_district_distribution
F00443,PHC Puri #26,PHC,Puri,Odisha,5,real_state_totals_synthetic_district_distribution
F00444,PHC Puri #27,PHC,Puri,Odisha,6,real_state_totals_synthetic_district_distribution
F00445,PHC Puri #28,PHC,Puri,Odisha,7,real_state_totals_synthetic_district_distribution
F00446,PHC Puri #29,PHC,Puri,Odisha,5,real_state_totals_synthetic_district_distribution
F00447,PHC Puri #30,PHC,Puri,Odisha,9,real_state_totals_synthetic_district_distribution
F00448,PHC Puri #31,PHC,Puri,Odisha,9,real_state_totals_synthetic_district_distribution
F00449,PHC Puri #32,PHC,Puri,Odisha,6,real_state_totals_synthetic_district_distribution
F00450,PHC Puri #33,PHC,Puri,Odisha,7,real_state_totals_synthetic_district_distribution
F00451,PHC Puri #34,PHC,Puri,Odisha,6,real_state_totals_synthetic_district_distribution
F00452,PHC Puri #35,PHC,Puri,Odisha,10,real_state_totals_synthetic_district_distribution
F00453,PHC Puri #36,PHC,Puri,Odisha,4,real_state_totals_synthetic_district_distribution
F00454,PHC Puri #37,PHC,Puri,Odisha,4,real_state_totals_synthetic_district_distribution
F00455,PHC Puri #38,PHC,Puri,Odisha,7,real_state_totals_synthetic_district_distribution
F00456,PHC Puri #39,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00457,PHC Puri #40,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00458,PHC Puri #41,PHC,Puri,Odisha,4,real_state_totals_synthetic_district_distribution
F00459,PHC Puri #42,PHC,Puri,Odisha,4,real_state_totals_synthetic_district_distribution
F00460,PHC Puri #43,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00461,PHC Puri #44,PHC,Puri,Odisha,5,real_state_totals_synthetic_district_distribution
F00462,PHC Puri #45,PHC,Puri,Odisha,8,real_state_totals_synthetic_district_distribution
F00463,CHC Puri #1,CHC,Puri,Odisha,28,real_state_totals_synthetic_district_distribution
F00464,CHC Puri #2,CHC,Puri,Odisha,24,real_state_totals_synthetic_district_distribution
F00465,CHC Puri #3,CHC,Puri,Odisha,49,real_state_totals_synthetic_district_distribution
F00466,CHC Puri #4,CHC,Puri,Odisha,31,real_state_totals_synthetic_district_distribution
F00467,CHC Puri #5,CHC,Puri,Odisha,48,real_state_totals_synthetic_district_distribution
F00468,CHC Puri #6,CHC,Puri,Odisha,22,real_state_totals_synthetic_district_distribution
F00469,CHC Puri #7,CHC,Puri,Odisha,48,real_state_totals_synthetic_district_distribution
F00470,District Hospital Puri #1,District Hospital,Puri,Odisha,162,real_state_totals_synthetic_district_distribution
F00471,PHC Sundargarh #1,PHC,Sundargarh,Odisha,6,real_state_totals_synthetic_district_distribution
F00472,PHC Sundargarh #2,PHC,Sundargarh,Odisha,6,real_state_totals_synthetic_district_distribution
F00473,PHC Sundargarh #3,PHC,Sundargarh,Odisha,5,real_state_totals_synthetic_district_distribution
F00474,PHC Sundargarh #4,PHC,Sundargarh,Odisha,7,real_state_totals_synthetic_district_distribution
