facility_id,medicine_name,current_quantity,reorder_threshold,stock_status,stock_profile_assigned,data_source
F00028,Ibuprofen,56,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Amoxicillin,85,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Ciprofloxacin,88,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Metronidazole,63,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Oral Rehydration Salts (ORS),58,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Zinc Sulphate,59,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Folic Acid,68,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Iron + Folic Acid,51,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Chlorpheniramine,85,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Povidone Iodine,84,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00028,Normal Saline (0.9% NaCl),62,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Paracetamol,91,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Ibuprofen,47,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Amoxicillin,43,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Ciprofloxacin,72,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Metronidazole,82,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Oral Rehydration Salts (ORS),79,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Zinc Sulphate,49,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Folic Acid,47,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Iron + Folic Acid,77,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Chlorpheniramine,56,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Povidone Iodine,75,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00029,Normal Saline (0.9% NaCl),59,18,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Paracetamol,60,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Ibuprofen,42,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Amoxicillin,53,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Ciprofloxacin,61,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Metronidazole,56,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Oral Rehydration Salts (ORS),48,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Zinc Sulphate,66,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Folic Acid,72,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Iron + Folic Acid,83,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Chlorpheniramine,57,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Povidone Iodine,77,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00030,Normal Saline (0.9% NaCl),89,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Paracetamol,33,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Ibuprofen,75,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Amoxicillin,68,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Ciprofloxacin,52,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Metronidazole,75,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Oral Rehydration Salts (ORS),39,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Zinc Sulphate,41,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Folic Acid,49,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Iron + Folic Acid,40,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Chlorpheniramine,39,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Povidone Iodine,68,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00031,Normal Saline (0.9% NaCl),42,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Paracetamol,37,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Ibuprofen,45,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Amoxicillin,37,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Ciprofloxacin,40,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Metronidazole,56,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Oral Rehydration Salts (ORS),55,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Zinc Sulphate,40,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Folic Acid,27,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Iron + Folic Acid,29,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Chlorpheniramine,51,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Povidone Iodine,41,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00032,Normal Saline (0.9% NaCl),26,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Paracetamol,41,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Ibuprofen,73,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Amoxicillin,49,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Ciprofloxacin,43,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Metronidazole,61,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Oral Rehydration Salts (ORS),68,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Zinc Sulphate,78,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Folic Acid,60,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Iron + Folic Acid,68,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Chlorpheniramine,33,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Povidone Iodine,40,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00033,Normal Saline (0.9% NaCl),37,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00034,Paracetamol,1,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Ibuprofen,4,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Amoxicillin,0,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Ciprofloxacin,2,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Metronidazole,4,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Oral Rehydration Salts (ORS),4,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Zinc Sulphate,1,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Folic Acid,3,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Iron + Folic Acid,1,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Chlorpheniramine,0,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Povidone Iodine,2,16,Critical,Critical,simulated_no_public_realtime_data_available
F00034,Normal Saline (0.9% NaCl),2,16,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Paracetamol,0,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Ibuprofen,2,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Amoxicillin,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Ciprofloxacin,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Metronidazole,0,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Oral Rehydration Salts (ORS),2,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Zinc Sulphate,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Folic Acid,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Iron + Folic Acid,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Chlorpheniramine,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Povidone Iodine,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F00035,Normal Saline (0.9% NaCl),3,12,Critical,Critical,simulated_no_public_realtime_data_available
F00036,Paracetamol,90,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Ibuprofen,100,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Amoxicillin,79,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Ciprofloxacin,82,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Metronidazole,68,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Oral Rehydration Salts (ORS),61,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Zinc Sulphate,96,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Folic Acid,52,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Iron + Folic Acid,108,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Chlorpheniramine,76,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Povidone Iodine,73,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00036,Normal Saline (0.9% NaCl),106,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Paracetamol,77,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Ibuprofen,76,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Amoxicillin,51,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Ciprofloxacin,72,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Metronidazole,99,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Oral Rehydration Salts (ORS),90,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Zinc Sulphate,83,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Folic Acid,56,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Iron + Folic Acid,83,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Chlorpheniramine,92,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Povidone Iodine,99,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00037,Normal Saline (0.9% NaCl),90,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00038,Paracetamol,0,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Ibuprofen,1,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Amoxicillin,0,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Ciprofloxacin,2,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Metronidazole,1,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Oral Rehydration Salts (ORS),0,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Zinc Sulphate,0,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Folic Acid,2,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Iron + Folic Acid,1,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Chlorpheniramine,1,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Povidone Iodine,2,8,Critical,Critical,simulated_no_public_realtime_data_available
F00038,Normal Saline (0.9% NaCl),1,8,Critical,Critical,simulated_no_public_realtime_data_available
F00039,Paracetamol,62,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Ibuprofen,97,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Amoxicillin,72,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Ciprofloxacin,80,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Metronidazole,53,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Oral Rehydration Salts (ORS),103,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Zinc Sulphate,48,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Folic Acid,73,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Iron + Folic Acid,94,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Chlorpheniramine,103,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Povidone Iodine,56,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00039,Normal Saline (0.9% NaCl),90,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Paracetamol,63,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Ibuprofen,86,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Amoxicillin,112,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Ciprofloxacin,87,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Metronidazole,100,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Oral Rehydration Salts (ORS),89,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Zinc Sulphate,99,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Folic Acid,85,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Iron + Folic Acid,64,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Chlorpheniramine,72,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Povidone Iodine,101,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00040,Normal Saline (0.9% NaCl),96,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F00041,Paracetamol,6,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Ibuprofen,9,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Amoxicillin,9,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Ciprofloxacin,7,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Metronidazole,8,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Oral Rehydration Salts (ORS),9,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Zinc Sulphate,11,10,Healthy,Low,simulated_no_public_realtime_data_available
F00041,Folic Acid,5,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Iron + Folic Acid,7,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Chlorpheniramine,7,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Povidone Iodine,6,10,Low,Low,simulated_no_public_realtime_data_available
F00041,Normal Saline (0.9% NaCl),8,10,Low,Low,simulated_no_public_realtime_data_available
F00042,Paracetamol,18,18,Healthy,Low,simulated_no_public_realtime_data_available
F00042,Ibuprofen,19,18,Healthy,Low,simulated_no_public_realtime_data_available
F00042,Amoxicillin,14,18,Low,Low,simulated_no_public_realtime_data_available
F00042,Ciprofloxacin,16,18,Low,Low,simulated_no_public_realtime_data_available
F00042,Metronidazole,16,18,Low,Low,simulated_no_public_realtime_data_available
F00042,Oral Rehydration Salts (ORS),16,18,Low,Low,simulated_no_public_realtime_data_available
F00042,Zinc Sulphate,19,18,Healthy,Low,simulated_no_public_realtime_data_available
F00042,Folic Acid,12,18,Low,Low,simulated_no_public_realtime_data_available
F00042,Iron + Folic Acid,17,18,Low,Low,simulated_no_public_realtime_data_available
F00042,Chlorpheniramine,16,18,Low,Low,simulated_no_public_realtime_data_available
F00042,Povidone Iodine,11,18,Low,Low,simulated_no_public_realtime_data_available
F00042,Normal Saline (0.9% NaCl),19,18,Healthy,Low,simulated_no_public_realtime_data_available
F00043,Paracetamol,65,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Ibuprofen,75,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Amoxicillin,73,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Ciprofloxacin,72,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Metronidazole,54,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Oral Rehydration Salts (ORS),38,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Zinc Sulphate,48,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Folic Acid,76,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Iron + Folic Acid,52,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Chlorpheniramine,47,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Povidone Iodine,45,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F00043,Normal Saline (0.9% NaCl),42,14,Healthy,Healthy,simulated_no_public_realtime_data_available
